"","State","Longitude","Latitude"
"2195","florida",-85.7545928955078,30.2292518615723
"2196","florida",-85.7545928955078,30.2063331604004
"2197","florida",-85.7488632202148,30.1547698974609
"2198","florida",-85.7545928955078,30.1490383148193
"2199","florida",-85.7775115966797,30.1547698974609
"2200","florida",-85.8749160766602,30.2235221862793
"2201","florida",-85.9494018554688,30.2636299133301
"2202","florida",-85.9895095825195,30.286548614502
"2203","florida",-86.0353469848633,30.3094673156738
"2204","florida",-86.1556625366211,30.3438453674316
"2205","florida",-86.2645263671875,30.3782234191895
"2206","florida",-86.3390045166016,30.3954105377197
"2207","florida",-86.4020385742188,30.4011421203613
"2208","florida",-86.436408996582,30.4125995635986
"2209","florida",-86.4765167236328,30.4183292388916
"2210","florida",-86.4937133789062,30.4183292388916
"2211","florida",-86.5108947753906,30.4297866821289
"2212","florida",-86.5108947753906,30.4469795227051
"2213","florida",-86.5051651000977,30.4469795227051
"2214","florida",-86.4765167236328,30.4469795227051
"2215","florida",-86.430679321289,30.4412479400635
"2216","florida",-86.4020385742188,30.4469795227051
"2217","florida",-86.3733901977539,30.4355182647705
"2218","florida",-86.350471496582,30.4412479400635
"2219","florida",-86.3332824707031,30.4527053833008
"2220","florida",-86.3218231201172,30.4527053833008
"2221","florida",-86.3046340942383,30.4469795227051
"2222","florida",-86.2874450683594,30.4469795227051
"2223","florida",-86.2473373413086,30.4469795227051
"2224","florida",-86.2072296142578,30.4355182647705
"2225","florida",-86.1671295166016,30.4240608215332
"2226","florida",-86.1442031860352,30.4297866821289
"2227","florida",-86.1384735107422,30.4355182647705
"2228","florida",-86.1384735107422,30.4527053833008
"2229","florida",-86.161392211914,30.4756240844727
"2230","florida",-86.1957702636719,30.4985427856445
"2231","florida",-86.2358779907227,30.5157318115234
"2232","florida",-86.2473373413086,30.5157318115234
"2233","florida",-86.2587966918945,30.5157318115234
"2234","florida",-86.2874450683594,30.5042743682861
"2235","florida",-86.2988967895508,30.4985427856445
"2236","florida",-86.3332824707031,30.5042743682861
"2237","florida",-86.361930847168,30.5100040435791
"2238","florida",-86.4020385742188,30.4928131103516
"2239","florida",-86.4249496459961,30.4928131103516
"2240","florida",-86.4421463012695,30.4928131103516
"2241","florida",-86.4536056518555,30.5042743682861
"2242","florida",-86.4650573730469,30.5157318115234
"2243","florida",-86.4707870483398,30.5329189300537
"2244","florida",-86.4822463989258,30.5329189300537
"2245","florida",-86.5051651000977,30.5329189300537
"2246","florida",-86.5108947753906,30.5157318115234
"2247","florida",-86.5051651000977,30.5042743682861
"2248","florida",-86.5108947753906,30.4870853424072
"2249","florida",-86.5280838012695,30.4813556671143
"2250","florida",-86.5567321777344,30.4870853424072
"2251","florida",-86.5681915283203,30.4813556671143
"2252","florida",-86.5853805541992,30.4584369659424
"2253","florida",-86.6082992553711,30.4584369659424
"2254","florida",-86.62548828125,30.4469795227051
"2255","florida",-86.6770553588867,30.4469795227051
"2256","florida",-86.7572708129883,30.4469795227051
"2257","florida",-86.803108215332,30.4469795227051
"2258","florida",-86.8775863647461,30.4355182647705
"2259","florida",-86.9520797729492,30.4297866821289
